Ticker,Name,Sector,Industry,Price,MarketCap,PriceChg1Y,PriceChg3Y,PriceChg5Y,PriceChg10Y,Sales_D,Sales_Pct,Profits_D,Profits_Pct,Q,P,O,Score_Sector,Score_Sector_Adj,Score_Ind,Score_Ind_Adj,Rank_Sales_D,Rank_Price3Y,Rank_Sales_TotalShare,Rank_Profits_D,Rank_Sales_D_Sec,Rank_Price3Y_Sec,Rank_Sales_D_Ind,Rank_Price3Y_Ind,Sales_D_SecShare,Sales_D_IndShare,OnGRNJ
RDW,Redwire Corporation,Industrials,Aerospace and Defense,11.148,2775.36,0.3546,0.5303,-0.0086,,164.9150030656039,0.2710060230186653,-17.549999999999983,0.07746634297064658,,,0,281.6666666666667,281.6666666666667,56.333333333333336,56.333333333333336,684.0,113.0,1201.0,987.0,143.0,18.0,20.0,6.0,0.0014616101842439505,0.014029117281879685,False
REG,Regency Centers Corporation,Real Estate,Retail REITs,75.178,14024.24,0.0428,0.0546,0.0256,-0.0029,137.61008081550176,0.046237213228721874,28.699999999999932,0.054411708944754,,,0,273.0,1000.0,13.666666666666666,1000.0,750.0,771.0,808.0,581.0,29.0,40.0,1.0,11.0,0.005734487875972627,0.14735496840941156,False
RELY,Remitly Global Inc.,Financials,Financial Services,23.069,4883.34,0.2225,-0.0289,,,347.775245981097,0.10670580680671504,237.07999999999998,3.4900633004563515,,,0,237.33333333333334,1000.0,40.666666666666664,1000.0,439.0,971.0,780.0,127.0,87.0,186.0,13.0,22.0,0.001893626611027713,0.018645642355907193,False
REXR,Rexford Industrial Realty Inc.,Real Estate,Industrial REITs,36.873,8520.47,-0.1367,-0.1146,-0.0933,0.0545,5.425718547986094,-0.011175022180574867,-600.49,-2.832099231240862,,,0,416.3333333333333,1000.0,30.0,1000.0,1092.0,1118.0,999.0,1322.0,78.0,79.0,6.0,6.0,0.0002261005665244919,0.015635834084677957,False
REYN,Reynolds Consumer Products Inc.,Consumer Staples,Household Products,21.662,4566.15,-0.0503,-0.0616,-0.0491,,99.17557697925758,0.017468422467078693,43.0,0.1428571428571428,,,0,299.6666666666667,1000.0,12.333333333333334,1000.0,835.0,1038.0,481.0,478.0,31.0,33.0,2.0,4.0,0.001405456020421125,0.3056081203686412,False
REZI,Resideo Technologies Inc.,Industrials,Building Products,19.312,2932.48,-0.4581,0.0652,-0.0805,,253.04428543801987,0.024089935760171377,954.0,-1.810246679316888,,,1,253.33333333333334,1000.0,41.666666666666664,1000.0,531.0,740.0,241.0,26.0,111.0,118.0,6.0,8.0,0.0022426831870100638,0.07267949880025253,False
RF,Regions Financial Corporation,Financials,Banks,29.685,25289.53,0.0978,0.1827,0.0876,0.1168,427.04676766726243,0.025793650793650702,76.0,0.03525046382189245,,,1,176.0,1000.0,39.0,1000.0,373.0,418.0,260.0,335.0,70.0,85.0,15.0,32.0,0.0023252578576338687,0.017964567173360917,False
RGEN,Repligen Corporation,Health Care,Life Sciences Tools and Services,161.694,9125.3,0.3449,0.0006,-0.1133,0.175,111.13656966263204,0.06344648226911942,-7.350000000000001,-0.15033749232971982,,,0,343.0,343.0,33.333333333333336,33.333333333333336,813.0,903.0,1067.0,930.0,84.0,132.0,6.0,10.0,0.001685042958427677,0.05247646759404242,False
RGLD,Royal Gold Inc.,Materials,Metals and Mining,256.83,21760.66,0.3795,0.33,0.1876,0.1293,743.7658085808581,0.5028134694237036,271.68000000000006,0.5826541991936178,,,0,80.33333333333333,80.33333333333333,12.666666666666666,12.666666666666666,209.0,233.0,839.0,106.0,18.0,14.0,8.0,12.0,0.023115015458735785,0.049204810873477035,True
RH,RH,Consumer Discretionary,Specialty Retail,139.391,2638.14,-0.3911,-0.2341,-0.2746,0.1436,158.15914154902703,-0.003962739203498211,-21.74000000000001,-0.1742126772978605,,,0,307.6666666666667,1000.0,47.333333333333336,1000.0,701.0,1202.0,524.0,1013.0,86.0,136.0,24.0,32.0,0.002496408450670208,0.007114302734996955,False
RHI,Robert Half Inc.,Industrials,Professional Services,37.84,3806.89,0.0808,-0.197,-0.1808,0.0014,-275.66891109942117,-0.01582408510907307,-18.210000000000008,-0.1369275885404918,,,0,546.6666666666666,1000.0,88.33333333333333,1000.0,1228.0,1184.0,354.0,993.0,212.0,200.0,27.0,26.0,-0.0024432009244305724,-0.02215496759417758,False
RHP,Ryman Hospitality Properties Inc.,Real Estate,Hotel and Resort REITs,121.755,8358.03,0.2315,0.1174,0.0936,0.0934,289.41728183118767,0.06496977063076548,28.50999999999999,0.11711785728956992,,,0,173.0,1000.0,7.333333333333333,1000.0,487.0,583.0,630.0,583.0,18.0,14.0,2.0,2.0,0.01206059820561444,0.4071095158158583,False
RIOT,Riot Platforms Inc.,Information Technology,Software,21.574,8095.84,0.3155,0.2529,-0.0614,0.1852,132.77841217572893,0.04182691565111285,-660.7300000000001,0.9963056786995992,,,0,303.6666666666667,303.6666666666667,48.0,48.0,763.0,315.0,1117.0,1327.0,93.0,55.0,36.0,15.0,0.0013953171307766138,0.009962206739597752,True
RITM,Rithm Capital Corp.,Real Estate,Mortgage Real Estate Investment Trusts (REITs),9.715,5424.92,-0.2228,-0.0138,-0.0217,-0.0365,728.0869739795498,0.1417896234849727,-231.55999999999995,-0.3321952199236794,,,0,95.66666666666667,1000.0,4.666666666666667,1000.0,219.0,934.0,428.0,1274.0,7.0,61.0,3.0,4.0,0.0303408434919616,0.12250879733656839,False
RIVN,Rivian Automotive Inc.,Consumer Discretionary,Automobiles,16.155,23390.19,0.1614,-0.1121,,,731.9624376149204,0.09207351030258026,413.0,-0.11327482172243553,,,0,119.66666666666667,1000.0,9.666666666666666,1000.0,216.0,1114.0,320.0,70.0,25.0,118.0,1.0,3.0,0.011553408781424265,0.7607762928096977,False
RJF,Raymond James Financial Inc.,Financials,Capital Markets,175.029,33668.88,0.05,0.1802,0.141,0.1641,1469.330441854161,0.08740635033892263,171.0,0.08009367681498825,,,1,65.0,1000.0,14.333333333333334,1000.0,91.0,422.0,105.0,178.0,18.0,86.0,6.0,19.0,0.008000463682338622,0.014046878601507414,False
RL,Ralph Lauren Corporation,Consumer Discretionary,Textiles Apparel and Luxury Goods,339.34,20218.64,0.0954,0.4249,0.244,0.129,1069.5355423787933,0.02966294904183875,41.799999999999955,0.044416108808840615,,,0,52.666666666666664,52.666666666666664,6.0,6.0,134.0,157.0,222.0,487.0,15.0,9.0,1.0,2.0,0.016881715088589447,0.23149380154333973,False
RLAY,Relay Therapeutics Inc.,Health Care,Biotechnology,18.832,4126.88,3.627,0.2455,-0.105,,1.9951404585082333,-0.326171875,-9.560000000000002,0.03457754629629628,,,1,434.0,434.0,69.33333333333333,69.33333333333333,1101.0,334.0,1294.0,942.0,130.0,71.0,40.0,38.0,3.0250145302206963e-05,0.0001729682180635678,False
RLI,RLI Corp.,Financials,Insurance,60.637,5564.84,-0.0847,-0.0298,0.0313,0.0589,157.85753979206925,0.048845918882307604,35.360000000000014,0.08766797243020785,,,0,343.6666666666667,1000.0,68.0,1000.0,704.0,973.0,741.0,523.0,140.0,187.0,32.0,32.0,0.0008595299451470337,0.005302438043624785,False
RMBS,Rambus Inc.,Information Technology,Semiconductors and Semiconductor Equipment,86.602,9392.99,0.1231,0.1611,0.2968,0.2077,110.83200563284117,0.06882127665587956,9.219999999999999,0.0400069426364662,,,0,330.6666666666667,1000.0,49.0,1000.0,815.0,468.0,1081.0,776.0,106.0,71.0,20.0,21.0,0.0011646908075174417,0.016432539245599564,False
RMD,ResMed Inc.,Health Care,Health Care Equipment and Supplies,218.456,31252.82,-0.1923,0.1383,-0.0587,0.128,506.9311242603553,0.09853818157794003,122.56999999999994,0.08750499742989315,,,0,149.0,1000.0,15.333333333333334,1000.0,325.0,527.0,336.0,246.0,31.0,91.0,8.0,7.0,0.007686045411836652,0.05884037983948544,False
RNG,RingCentral Inc.,Information Technology,Software,69.489,5802.76,1.2687,0.3006,-0.205,0.1236,128.18815814483924,0.027338438416947053,66.87,1.541138511177691,,,0,303.3333333333333,303.3333333333333,48.333333333333336,48.333333333333336,769.0,261.0,647.0,370.0,95.0,46.0,37.0,13.0,0.001347079921286263,0.009617805425455858,False
RNST,Renasant Corporation,Financials,Banks,40.25,3679.03,0.0401,0.1522,0.0367,0.0138,327.0269057178457,0.20969045640319206,132.79,0.7325536492524962,,,0,219.33333333333334,1000.0,55.0,1000.0,454.0,493.0,972.0,229.0,91.0,113.0,24.0,50.0,0.0017806524712314438,0.013757033795984818,False
ROAD,Construction Partners Inc.,Industrials,Construction and Engineering,97.204,5516.87,-0.2152,0.4047,0.2366,,1027.3028861330326,0.23665889146481955,40.72999999999999,0.40017685203379827,,,0,67.33333333333333,67.33333333333333,14.666666666666666,14.666666666666666,143.0,170.0,518.0,496.0,28.0,31.0,8.0,8.0,0.009104789332465611,0.051217868389896816,False
ROG,Rogers Corporation,Information Technology,Electronic Equipment Instruments and Components,133.565,2386.58,0.6826,0.0056,-0.0717,0.0914,38.99447092469018,0.029600394671928987,93.1,-1.5064724919093853,,,0,425.6666666666667,425.6666666666667,68.0,68.0,1010.0,883.0,1046.0,300.0,146.0,121.0,31.0,27.0,0.0004097778576744913,0.000848799498213228,False
ROKU,Roku Inc.,Communication Services,Entertainment,154.263,22895.56,0.6248,0.2265,-0.1401,,813.978376645292,0.09960631167871647,266.84,3.019918515165233,,,0,69.66666666666667,69.66666666666667,5.333333333333333,5.333333333333333,188.0,356.0,360.0,110.0,7.0,14.0,3.0,6.0,0.03940077685330294,0.16721163192433802,False
ROL,Rollins Inc.,Industrials,Commercial Services and Supplies,35.125,16900.23,-0.3769,-0.0092,-0.0204,0.1067,353.4831483166513,0.043330984698422004,5.009999999999991,0.009511875605171749,,,0,225.66666666666666,1000.0,38.333333333333336,1000.0,429.0,927.0,470.0,827.0,91.0,157.0,8.0,16.0,0.003132853651481939,0.05653052215405552,False
RPM,RPM International Inc.,Materials,Chemicals,98.515,12584.45,-0.2156,-0.001,0.0403,0.0664,491.0029739358706,0.06656774235551977,-27.300000000000068,-0.03964047684734795,,,0,133.0,1000.0,16.0,1000.0,331.0,907.0,234.0,1045.0,26.0,42.0,7.0,15.0,0.015259563160705623,0.06578374337152479,False
RPRX,Royalty Pharma plc,Health Care,Pharmaceuticals,60.074,34542.62,0.6604,0.2712,0.0931,,230.75502227070274,0.06635718760906406,41.039999999999964,0.05323302419093312,,,0,227.33333333333334,227.33333333333334,26.666666666666668,26.666666666666668,558.0,288.0,654.0,492.0,57.0,67.0,7.0,16.0,0.0034986874849513034,0.06041230973114044,False
RRC,Range Resources Corporation,Energy,Oil Gas and Consumable Fuels,41.411,9676.41,0.2073,0.084,0.1906,-0.002,482.5492660472255,0.0941575605088294,202.33000000000004,0.30748305522628505,,,0,133.66666666666666,1000.0,27.666666666666668,1000.0,335.0,690.0,550.0,151.0,25.0,41.0,24.0,34.0,0.0058175399342827805,0.006042372304479969,False
RRR,Red Rock Resorts Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,54.573,5434.61,-0.1128,0.0845,0.05,0.0978,17.095377751338447,-0.0032563087875593366,-19.150000000000006,-0.10182378901472855,,,0,411.6666666666667,1000.0,53.0,1000.0,1064.0,686.0,734.0,1000.0,110.0,61.0,34.0,15.0,0.00026983609716047614,0.0009108986041800675,False
RRX,Regal Rexnord Corporation,Industrials,Electrical Equipment,157.175,10466.58,0.1113,-0.0006,0.0097,0.1035,204.8531400966176,0.020776813547897843,44.5,0.15921288014311274,,,0,293.6666666666667,1000.0,47.333333333333336,1000.0,602.0,906.0,315.0,469.0,126.0,153.0,6.0,10.0,0.0018155742671905981,0.04442247141390279,False
RS,Reliance Inc.,Materials,Metals and Mining,393.444,20087.11,0.3461,0.1331,0.2149,0.1877,2114.01205821206,0.10574144938891727,154.39999999999998,0.2088179605085203,,,0,26.333333333333332,26.333333333333332,7.0,7.0,52.0,541.0,90.0,191.0,2.0,25.0,2.0,17.0,0.06570001046265256,0.13985526399371434,False
RSI,Rush Street Interactive Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,26.1,6049.28,0.2387,0.6999,0.1019,,349.0384436666915,0.20495755577690988,-1.3900000000000006,-0.04172921044731315,,,0,164.0,164.0,24.0,24.0,437.0,69.0,873.0,882.0,53.0,2.0,17.0,2.0,0.005509276996854478,0.018597929555331412,False
RUM,RUM Group Inc.,Communication Services,Interactive Media and Services,7.366,2946.54,0.0231,0.0114,-0.0541,,13.582158337019024,0.16935002981514602,-76.54,0.9353537822314555,,,0,379.0,1000.0,16.0,1000.0,1074.0,867.0,1263.0,1172.0,37.0,26.0,8.0,3.0,0.0006574469361565319,0.004522278355523477,False
RUN,Sunrun Inc.,Industrials,Electrical Equipment,8.555,2060.45,-0.4663,-0.1508,-0.281,0.0351,1346.3384200208293,0.1753838349678729,-46.99000000000001,-0.10443382598066453,,,0,102.66666666666667,1000.0,10.0,1000.0,97.0,1157.0,519.0,1120.0,17.0,194.0,1.0,12.0,0.011932340354494886,0.2919539331865084,False
RUSHA,Rush Enterprises Inc.,Industrials,Trading Companies and Distributors,48.61,5691.76,0.2858,0.2261,0.214,0.2172,-450.4568429997871,-0.026589312352791494,1.4500000000000455,0.00549700507999118,,,0,510.6666666666667,510.6666666666667,80.0,80.0,1247.0,357.0,261.0,861.0,217.0,68.0,18.0,5.0,-0.003992312991856512,-0.02724437800868791,False
RVTY,Revvity Inc.,Health Care,Life Sciences Tools and Services,121.68,13577.83,0.4749,0.0442,-0.0824,0.0871,113.33811148486302,0.01952346772640534,-3.6499999999999773,-0.015132669983416114,,,0,337.6666666666667,337.6666666666667,31.666666666666668,31.666666666666668,807.0,792.0,601.0,902.0,83.0,123.0,5.0,7.0,0.0017184225431718845,0.05351599165387201,False
RXO,RXO Inc.,Industrials,Ground Transportation,19.74,3255.64,0.1806,0.0391,,,529.7924769469546,0.06043190525949149,-5.0,0.050000000000000044,,,0,168.33333333333334,1000.0,25.333333333333332,1000.0,308.0,807.0,313.0,916.0,64.0,133.0,4.0,8.0,0.0046954495676385325,0.1262718393108192,False
RYAN,Ryan Specialty Holdings Inc.,Financials,Insurance,39.019,9981.64,-0.2346,-0.0727,0.0339,,408.76291536050167,0.05631841527025494,35.63,0.5619873817034702,,,0,220.66666666666666,1000.0,43.666666666666664,1000.0,389.0,1056.0,563.0,521.0,74.0,199.0,20.0,37.0,0.002225702786707215,0.013730354825531078,False
RYN,Rayonier Inc.,Real Estate,Specialized REITs,20.228,6051.77,-0.2273,-0.1189,-0.1116,-0.0259,4.241812027080755,0.99857582199839,-398.58,-0.8402124878789157,,,1,417.6666666666667,1000.0,34.666666666666664,1000.0,1093.0,1124.0,1005.0,1304.0,79.0,81.0,12.0,13.0,0.0001767648089245893,0.0016878210511146003,False
RYTM,Rhythm Pharmaceuticals Inc.,Health Care,Biotechnology,101.88,7014.65,0.0161,0.5974,0.5096,,83.63050745879747,0.26433389544688035,-8.810000000000002,0.04482548081815407,,,1,337.0,337.0,45.666666666666664,45.666666666666664,882.0,89.0,1236.0,937.0,96.0,33.0,24.0,17.0,0.0012679984466945672,0.007250326556815909,False
S,SentinelOne Inc.,Information Technology,Software,19.685,6851.35,0.1034,0.0512,-0.2093,,191.35835329094073,0.0972954618088846,110.65000000000003,-0.24548520211208247,,,0,265.3333333333333,1000.0,41.0,1000.0,628.0,776.0,961.0,263.0,67.0,101.0,23.0,33.0,0.0020109111420211724,0.0143573902232716,False
SAH,Sonic Automotive Inc.,Consumer Discretionary,Specialty Retail,75.75,2394.82,-0.0671,0.1327,0.0867,0.1604,771.5429928741087,0.020721148769929254,93.3,0.7860151642796966,,,0,90.0,1000.0,14.333333333333334,1000.0,198.0,542.0,97.0,298.0,24.0,48.0,8.0,11.0,0.012178154412081518,0.0347054894874382,False
SAIA,Saia Inc.,Industrials,Ground Transportation,346.97,9231.17,0.133,-0.0671,0.0774,0.2774,156.6084395268981,0.04886080097950396,22.919999999999987,0.08986825595984937,,,0,343.0,1000.0,55.666666666666664,1000.0,709.0,1048.0,529.0,624.0,145.0,175.0,10.0,12.0,0.0013879906976080854,0.03732638074556619,False
SAIC,Science Applications International Corporation,Industrials,Professional Services,128.336,5376.97,0.2447,0.0516,0.0877,0.0673,-58.18947792783729,0.019278435692646756,22.0,0.06145251396648055,,,0,498.6666666666667,1000.0,77.66666666666667,1000.0,1171.0,774.0,251.0,638.0,200.0,125.0,24.0,9.0,-0.0005157222325086587,-0.0046765737662321895,False
SAIL,SailPoint Inc.,Information Technology,Software,18.364,10415.75,-0.073,,,,195.3077516024307,0.087846036101622,72.83000000000001,-0.2696907980003703,,,0,282.3333333333333,1000.0,50.333333333333336,1000.0,618.0,1235.0,936.0,343.0,65.0,164.0,22.0,64.0,0.0020524138458868353,0.014653708893086764,False
SARO,StandardAero Inc.,Industrials,Aerospace and Defense,24.075,7826.68,-0.0963,,,,705.7222530206109,0.04321972252416906,46.55000000000001,0.16779612140436884,,,0,158.66666666666666,1000.0,24.666666666666668,1000.0,225.0,1235.0,297.0,458.0,45.0,206.0,6.0,23.0,0.006254681581955157,0.060034927520329934,False
SBAC,SBA Communications Corporation,Real Estate,Specialized REITs,182.503,19361.4,-0.0572,-0.0558,-0.1235,0.0516,146.0376157934702,0.019707723239341668,-62.91000000000008,-0.05970786708806708,,,0,276.6666666666667,1000.0,13.333333333333334,1000.0,733.0,1026.0,609.0,1149.0,28.0,69.0,4.0,8.0,0.006085680149598929,0.05810850660453193,False
SBCF,Seacoast Banking Corporation of Florida,Financials,Banks,33.761,3234.21,0.0954,0.1356,0.0226,0.0727,153.48124777183602,0.14006384009893535,17.28,0.11927112092766423,,,0,330.3333333333333,1000.0,82.66666666666667,1000.0,717.0,536.0,1113.0,686.0,144.0,130.0,45.0,59.0,0.0008357011559422025,0.006456492342770093,False
SBRA,Sabra Health Care REIT Inc.,Real Estate,Health Care REITs,20.845,5325.12,0.1012,0.1667,0.0496,-0.0154,127.14199385979884,0.11345003609363724,-90.17000000000002,-0.5794614741983164,,,0,270.6666666666667,1000.0,12.666666666666666,1000.0,772.0,455.0,1038.0,1188.0,31.0,9.0,5.0,2.0,0.005298261711607616,0.09617383581872811,False
SCI,Service Corporation International,Consumer Discretionary,Diversified Consumer Services,79.926,10893.24,0.0061,0.0933,0.0505,0.1181,122.72767421518074,0.013953769002814864,-5.110000000000014,-0.00941744531062827,,,0,310.3333333333333,1000.0,36.0,1000.0,780.0,666.0,422.0,918.0,92.0,59.0,8.0,8.0,0.001937152668136508,0.0599352673359073,False
SDRL,Seadrill Limited,Energy,Energy Equipment and Services,48.079,3006.93,0.5067,0.0079,,,187.02960440136235,0.07034082668600439,78.0,-1.0129870129870129,,,0,244.33333333333334,244.33333333333334,20.666666666666668,20.666666666666668,638.0,879.0,852.0,327.0,43.0,52.0,7.0,12.0,0.002254800222598519,0.06059777960449097,False
SEB,Seaboard Corporation,Consumer Staples,Food Products,4346.227,4162.79,0.1205,0.0698,0.0172,0.0323,775.8365535730809,0.05397085983993444,138.0,0.278225806451613,,,0,75.33333333333333,1000.0,7.0,1000.0,197.0,730.0,169.0,221.0,13.0,16.0,4.0,4.0,0.01099468425890902,0.01649423217101604,False
SEI,Solaris Energy Infrastructure Inc.,Energy,Energy Equipment and Services,66.47,5089.37,1.2632,0.8485,0.5551,,315.2060380014075,0.2249562044968738,24.65,0.8170367915147496,,,1,165.33333333333334,165.33333333333334,11.666666666666666,11.666666666666666,464.0,44.0,1075.0,610.0,30.0,2.0,3.0,2.0,0.0038000756453762446,0.10212707278054299,False
SEIC,SEI Investments Company,Financials,Capital Markets,107.593,12913.22,0.2384,0.2052,0.1261,0.0931,168.39980629539969,0.06653666350364307,-8.449999999999932,-0.01181322522018724,,,0,293.3333333333333,1000.0,61.0,1000.0,673.0,391.0,668.0,935.0,134.0,73.0,31.0,18.0,0.0009169322951473488,0.0016099112685393005,False
SEZL,Sezzle Inc.,Financials,Financial Services,119.44,4022.14,0.3405,,,,160.09494897245912,0.18124278226881052,28.30000000000001,0.21257417561781722,,,0,349.6666666666667,349.6666666666667,63.666666666666664,63.666666666666664,696.0,1235.0,1171.0,585.0,139.0,214.0,20.0,32.0,0.000871712576351252,0.008583339947346154,False
SF,Stifel Financial Corp.,Financials,Capital Markets,80.308,12126.65,0.0647,0.2332,0.1252,0.1683,742.8727873287371,0.06249852039487691,269.85,0.3946444762935448,,,0,102.33333333333333,1000.0,20.666666666666668,1000.0,210.0,348.0,323.0,107.0,37.0,60.0,10.0,15.0,0.004044921813585573,0.007101904080066654,False
SFBS,ServisFirst Bancshares Inc.,Financials,Banks,41.899,4581.45,-0.0051,0.1679,0.03,0.1248,96.8448018025536,0.11309342665855149,44.120000000000005,0.1595083152566883,,,0,366.0,1000.0,84.0,1000.0,838.0,452.0,1154.0,471.0,159.0,101.0,50.0,43.0,0.0005273172715777132,0.004073968190594902,False
SFD,Smithfield Foods Inc.,Consumer Staples,Food Products,20.979,8260.85,-0.1008,,,,629.3699155794311,-0.0037344665507694774,72.0,0.07294832826747721,,,0,108.0,1000.0,14.666666666666666,1000.0,255.0,1235.0,96.0,348.0,17.0,52.0,6.0,21.0,0.008919048054623865,0.013380361444960008,False
SFM,Sprouts Farmers Market Inc.,Consumer Staples,Consumer Staples Distribution and Retail,72.829,6791.13,-0.4646,0.2222,0.2548,0.1401,604.7529850746268,0.02247744760485837,-20.809999999999945,-0.03973876678060606,,,0,96.33333333333333,1000.0,11.0,1000.0,264.0,365.0,202.0,1006.0,18.0,7.0,9.0,6.0,0.00857019187212339,0.03100149487449613,False
SFNC,Simmons First National Corporation,Financials,Banks,22.915,3311.53,0.1162,0.1007,-0.0355,-0.0074,-632.7892991913748,1.9476075915530608,48.06999999999999,-0.1209156080996101,,,1,542.6666666666666,1000.0,126.33333333333333,1000.0,1257.0,640.0,1267.0,446.0,220.0,151.0,86.0,73.0,-0.003445520260483103,-0.02661953381360036,False
SGI,Somnigroup International Inc.,Consumer Discretionary,Household Durables,66.145,13914.63,-0.2224,0.1409,0.0697,0.1311,1622.4531360667343,0.018658463184645147,149.19999999999993,0.38844051028378,,,0,42.333333333333336,1000.0,4.333333333333333,1000.0,77.0,523.0,243.0,201.0,8.0,42.0,1.0,4.0,0.025609052249678785,0.4674009544602883,True
SHAK,Shake Shack Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,63.61,2722.44,-0.3475,-0.0082,-0.0499,0.0635,229.27945964373998,0.0740256415578664,-6.009999999999998,-0.1314235731467308,,,0,236.66666666666666,1000.0,36.0,1000.0,563.0,925.0,836.0,923.0,68.0,79.0,21.0,19.0,0.0036189825957186512,0.01221677243957311,False
SHAZ,SharonAI Holdings Inc.,Information Technology,IT Services,56.745,2031.67,0.0317,-0.7793,,,1.9624273828638155,0.968152866242038,-444.21,11.211761736496719,,,2,476.0,1000.0,63.333333333333336,1000.0,1102.0,1233.0,1303.0,1309.0,163.0,163.0,13.0,14.0,2.0622392603935097e-05,0.00047971496572955,False
SHC,Sotera Health Company,Health Care,Life Sciences Tools and Services,18.295,5220.93,0.1623,0.0828,-0.0591,,91.64850208044368,0.04516079132362805,85.52999999999999,1.0972418216805644,,,0,357.6666666666667,1000.0,36.333333333333336,1000.0,864.0,694.0,916.0,309.0,95.0,114.0,8.0,6.0,0.0013895665805584172,0.043274591469454136,False
SHO,Sunstone Hotel Investors Inc.,Real Estate,Hotel and Resort REITs,10.945,2035.16,0.1668,0.066,-0.0171,-0.0118,66.94359462486011,0.04351494068511563,28.549999999999997,1.161986161986162,,,0,337.6666666666667,1000.0,19.666666666666668,1000.0,930.0,737.0,994.0,582.0,52.0,31.0,3.0,4.0,0.00278967376136474,0.09416636844304391,False
SHOO,Steven Madden Ltd.,Consumer Discretionary,Textiles Apparel and Luxury Goods,42.509,3110.69,0.3937,0.0792,0.0145,0.0654,420.9970461278035,0.08146055222543613,98.6,2.207792207792208,,,0,162.66666666666666,162.66666666666666,19.333333333333332,19.333333333333332,378.0,709.0,629.0,288.0,47.0,63.0,5.0,6.0,0.006645082752518958,0.09112198967215396,False
SIGI,Selective Insurance Group Inc.,Financials,Insurance,90.282,5378.02,0.1476,-0.0262,0.0212,0.085,358.39108120736364,0.025113688956010183,31.21999999999997,0.06693681524838646,,,0,228.33333333333334,1000.0,45.333333333333336,1000.0,418.0,964.0,346.0,558.0,82.0,185.0,23.0,31.0,0.0019514295406929158,0.01203836386904858,False
SIRI,Sirius XM Holdings Inc.,Communication Services,Media,29.029,9784.71,0.1961,-0.1197,-0.137,-0.0339,37.68737554758991,0.005258237906052843,75.0,0.0931677018633541,,,0,361.6666666666667,1000.0,19.333333333333332,1000.0,1017.0,1126.0,212.0,338.0,34.0,34.0,13.0,11.0,0.0018242645219361854,0.0036683160078918955,False
SITE,SiteOne Landscape Supply Inc.,Industrials,Trading Companies and Distributors,95.48,4168.22,-0.3334,-0.1605,-0.144,0.1008,151.63330751355534,0.014835912259819839,11.0,0.07246376811594213,,,0,355.0,1000.0,58.666666666666664,1000.0,720.0,1164.0,390.0,756.0,148.0,197.0,12.0,16.0,0.001343897052497051,0.009171034279545557,False
SITM,SiTime Corporation,Information Technology,Semiconductors and Semiconductor Equipment,607.035,18254.17,1.4719,0.7485,0.2252,,212.23616620226193,0.4322231065940121,56.989999999999995,-1.3284382284382286,,,0,220.0,220.0,24.0,24.0,590.0,58.0,1188.0,403.0,60.0,10.0,8.0,4.0,0.002230308026883459,0.03146725632673058,False
SJM,The J. M. Smucker Company,Consumer Staples,Food Products,121.151,12941.74,0.1011,-0.0505,0.0002,-0.0114,442.68226113437413,0.01171154249853612,368.2,-2.6546503244412403,,,0,137.33333333333334,1000.0,14.0,1000.0,360.0,1018.0,196.0,79.0,22.0,30.0,8.0,12.0,0.006273424042444126,0.009411394654599661,False
SKT,Tanger Inc.,Real Estate,Retail REITs,36.57,4372.2,0.06,0.1605,0.1661,-0.0066,66.70790508535174,0.05479383002318783,12.209999999999994,0.10637741766858322,,,0,331.6666666666667,1000.0,20.666666666666668,1000.0,932.0,471.0,1135.0,742.0,53.0,10.0,7.0,2.0,0.002779852105866867,0.07143183979151266,False
SKWD,Skyward Specialty Insurance Group Inc.,Financials,Insurance,56.106,2490.91,0.178,0.3287,,,479.79625153684833,0.22376353650444036,17.870000000000005,0.10509910015879553,,,0,144.0,144.0,29.0,29.0,339.0,236.0,798.0,679.0,63.0,30.0,17.0,7.0,0.0026124773406986704,0.016116366064545536,False
SKY,Champion Homes Inc.,Consumer Discretionary,Household Durables,80.755,4383.39,0.0894,0.0506,0.0497,,115.57525832376541,0.0033450466279227875,-15.530000000000001,-0.07506041565973898,,,0,322.3333333333333,1000.0,36.666666666666664,1000.0,802.0,777.0,634.0,975.0,95.0,70.0,5.0,10.0,0.0018242578250110338,0.033295252017868086,False
SKYW,SkyWest Inc.,Industrials,Passenger Airlines,95.595,3711.79,-0.116,0.3091,0.1715,0.1273,349.52424381301535,0.03258833965797647,-18.41999999999996,-0.04300422571381868,,,0,190.66666666666666,190.66666666666666,33.0,33.0,435.0,252.0,444.0,995.0,92.0,45.0,5.0,2.0,0.0030977666367567737,0.025509785315749416,False
SLAB,Silicon Laboratories Inc.,Information Technology,Semiconductors and Semiconductor Equipment,219.57,7326.34,0.6606,0.2017,0.0877,0.1484,152.66922931558622,0.09063917630868046,25.799999999999997,-0.39747342474195035,,,0,289.6666666666667,289.6666666666667,39.333333333333336,39.333333333333336,718.0,398.0,1041.0,601.0,86.0,65.0,14.0,18.0,0.0016043420576875957,0.02263554726812985,False
