signal,kind,n_firings,n_turns,hit_rate,median_lead,median_nearest,pct_late,recall,fwd4,base4,edge4,fwd8,base8,edge8,fwd13,base13,edge13,p_value,fwd26,base26,edge26,ratio,theta,universe,n_peaks,n_troughs
wRSI > 70,top,5,7,20.0,0.0,0.0,0.0,14.285714285714285,-4.883002489551684,-1.836950211477145,-3.046052278074539,-6.453313566502298,-3.542933062807282,-2.910380503695016,-5.3369012553644675,-5.692801008627078,0.3558997532626105,0.554,-5.591102721268689,-10.760070719573699,5.1689679983050105,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
wRSI > 75,top,1,7,0.0,,,,0.0,-0.7980119171557942,-1.836950211477145,1.0389382943213508,2.840013384624074,-3.542933062807282,6.382946447431356,-7.6543480212115655,-5.692801008627078,-1.9615470125844876,0.4915,13.774037803549577,-10.760070719573699,24.534108523123276,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Channel z > +1.5,top,27,7,22.22222222222222,3.5,0.0,40.0,57.14285714285714,-0.4137161651834853,-1.836950211477145,1.4232340462936597,-2.0844889458624207,-3.542933062807282,1.4584441169448614,-2.4190435373304267,-5.692801008627078,3.2737574712966513,0.866,-3.3852673178810657,-10.760070719573699,7.374803401692633,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Channel z > +2.0,top,15,7,13.333333333333334,7.0,-1.0,50.0,14.285714285714285,-1.6258818324726672,-1.836950211477145,0.21106837900447784,-3.666851573985312,-3.542933062807282,-0.12391851117802988,-3.7513249407428004,-5.692801008627078,1.9414760678842775,0.6845,-2.945734622160357,-10.760070719573699,7.814336097413342,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
40w stretch z > +1.5,top,20,7,25.0,7.0,2.0,44.44444444444444,57.14285714285714,-0.1452450010974599,-1.836950211477145,1.691705210379685,1.7813954567971124,-3.542933062807282,5.324328519604395,0.15457400291287904,-5.692801008627078,5.847375011539957,0.955,-1.4631278039295996,-10.760070719573699,9.296942915644099,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Composite > +1.0,top,27,7,25.925925925925924,3.0,1.0,30.0,57.14285714285714,-1.133965388305943,-1.836950211477145,0.7029848231712019,-0.007092875882512494,-3.542933062807282,3.5358401869247698,-1.7380753816254244,-5.692801008627078,3.9547256270016535,0.914,-5.065433876950867,-10.760070719573699,5.694636842622832,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Composite > +1.5,top,16,7,18.75,0.0,0.0,40.0,42.857142857142854,-0.8020041787748559,-1.836950211477145,1.034946032702289,-2.5273675242424622,-3.542933062807282,1.01556553856482,-2.5209018463621806,-5.692801008627078,3.1718991622648973,0.791,-3.0139634151668453,-10.760070719573699,7.746107304406854,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
13w ROC crosses < 0,top,20,7,15.0,8.0,-3.0,66.66666666666666,42.857142857142854,-0.31063635795656397,-1.836950211477145,1.526313853520581,-0.9418667023780596,-3.542933062807282,2.601066360429223,-1.8451998516930737,-5.692801008627078,3.8476011569340045,0.869,-2.673635662676815,-10.760070719573699,8.086435056896883,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Ratio crosses < 40w MA,top,10,7,0.0,,-6.0,100.0,0.0,-1.4289518475172678,-1.836950211477145,0.4079983639598772,-2.7206650143784423,-3.542933062807282,0.8222680484288398,-6.0195485056876095,-5.692801008627078,-0.3267474970605315,0.4885,4.908264646043142,-10.760070719573699,15.66833536561684,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Extended + ROC cross,top,11,7,18.181818181818183,6.5,-7.0,60.0,28.57142857142857,-0.4249353434229112,-1.836950211477145,1.4120148680542337,-1.4250800426930004,-3.542933062807282,2.117853020114282,-3.765397898485043,-5.692801008627078,1.927403110142035,0.6585,-3.940742679141605,-10.760070719573699,6.819328040432094,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Extended + MA cross,top,2,7,0.0,,,,0.0,-7.571282661602946,-1.836950211477145,-5.734332450125801,-13.145913134916203,-3.542933062807282,-9.60298007210892,-17.284192251343384,-5.692801008627078,-11.591391242716305,0.1405,1.102122381185727,-10.760070719573699,11.862193100759427,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
wRSI < 30,bottom,20,6,35.0,3.0,3.0,0.0,66.66666666666666,-0.8557604800028843,-1.836950211477145,0.9811897314742607,-1.4271777432153006,-3.542933062807282,2.1157553195919814,-6.988101743494405,-5.692801008627078,-1.295300734867327,0.623,-13.568668399121757,-10.760070719573699,-2.8085976795480576,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
wRSI < 25,bottom,8,6,37.5,3.0,1.5,25.0,50.0,-0.14430067936728586,-1.836950211477145,1.6926495321098591,-0.9701333590762267,-3.542933062807282,2.5727997037310555,-6.841047362266185,-5.692801008627078,-1.1482463536391068,0.5685,-14.81101208914706,-10.760070719573699,-4.05094136957336,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Channel z < -1.5,bottom,15,6,20.0,2.0,1.5,25.0,33.33333333333333,-4.515337759019422,-1.836950211477145,-2.678387547542277,-6.835317815467693,-3.542933062807282,-3.292384752660411,-11.491879894637355,-5.692801008627078,-5.799078886010277,0.9275,-16.245334245148623,-10.760070719573699,-5.485263525574924,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Channel z < -2.0,bottom,8,6,37.5,2.0,1.5,25.0,33.33333333333333,-5.059615976007629,-1.836950211477145,-3.2226657645304844,-6.929923931930079,-3.542933062807282,-3.3869908691227972,-8.820031959747414,-5.692801008627078,-3.127230951120336,0.716,-14.943314500932761,-10.760070719573699,-4.183243781359062,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
40w stretch z < -1.5,bottom,11,6,18.181818181818183,5.5,5.5,0.0,33.33333333333333,-4.4157106943087765,-1.836950211477145,-2.5787604828316315,-9.595868467801447,-3.542933062807282,-6.052935404994164,-14.478164229873688,-5.692801008627078,-8.785363221246609,0.971,-25.931699369106585,-10.760070719573699,-15.171628649532886,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Composite < -1.0,bottom,24,6,16.666666666666664,4.5,0.0,42.857142857142854,50.0,-3.3039142770268772,-1.836950211477145,-1.4669640655497322,-5.371989434587824,-3.542933062807282,-1.8290563717805415,-9.665569781554682,-5.692801008627078,-3.972768772927604,0.876,-17.32356625619678,-10.760070719573699,-6.563495536623082,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
Composite < -1.5,bottom,17,6,17.647058823529413,1.0,0.5,25.0,50.0,-1.1649859434091998,-1.836950211477145,0.6719642680679452,-4.811674351641642,-3.542933062807282,-1.2687412888343599,-9.58836948374045,-5.692801008627078,-3.8955684751133726,0.835,-20.292955438903242,-10.760070719573699,-9.532884719329543,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
13w ROC crosses > 0,bottom,19,6,10.526315789473683,6.5,-4.0,75.0,16.666666666666664,2.4839052675268656,-1.836950211477145,4.320855479004011,2.465555050889576,-3.542933062807282,6.008488113696858,1.6079824325269663,-5.692801008627078,7.300783441154044,0.0275,3.002742209342698,-10.760070719573699,13.762812928916397,Crit. Minerals vs Semis,23.01936457471291,Price ratios,7,6
