date,ticker,name,signal,universe,xs_1m,xs_3m,xs_6m,xs_12m,mae,period,rel5,w_rsi,m_rsi,rv,drawdown,move21,mkt_part,sec_part,spec_part,driver,mkt_gauge,regime,credit_stress
2011-08-22,BOKF,BOK Financial Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00958,0.09894,-0.00255,0.03529,-0.03531,In-sample 2005-14,0.02013,32.19579,44.25343,0.47190,0.20562,-0.21740,-0.18614,-0.00731,-0.02395,Market,85.62882,Panic,False
2016-01-28,BOKF,BOK Financial Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00602,0.14357,0.19323,0.48450,-0.05720,Out-of-sample 2015+,-0.31225,32.18520,37.35409,0.46785,0.31946,-0.20295,-0.08240,-0.04945,-0.07110,Market,84.52381,Elevated,True
2020-03-10,BOKF,BOK Financial Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.11361,0.12482,-0.07778,0.61844,-0.25301,Out-of-sample 2015+,-0.15989,19.06037,34.39963,0.54533,0.41176,-0.42999,-0.17527,-0.12997,-0.12475,Market,98.94180,Panic,True
2023-03-23,BOKF,BOK Financial Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08725,-0.12273,-0.14071,-0.26663,-0.10412,Out-of-sample 2015+,-0.30340,31.81512,45.95080,0.48434,0.25224,-0.23140,-0.00696,-0.12206,-0.10238,Sector,67.89683,Calm,False
2025-04-08,BOOT,Boot Barn Holdings Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.10588,0.50947,0.38984,0.24341,-0.14042,Out-of-sample 2015+,1.51703,29.95266,45.30790,0.71831,0.47330,-0.11536,-0.15761,0.02484,0.01740,Market,95.58201,Panic,False
2007-08-14,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.01576,-0.17223,0.16233,-0.21719,-0.22956,In-sample 2005-14,-0.27100,21.28450,26.74088,0.45902,0.39586,-0.31398,-0.06812,-0.01033,-0.23553,Specific,89.44444,Elevated,False
2007-11-12,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.00025,0.36297,0.28751,0.04599,-0.08746,In-sample 2005-14,-0.94142,19.59359,22.63071,0.52919,0.48355,-0.25821,-0.09215,-0.03277,-0.13329,Specific,97.53968,Elevated,False
2008-06-23,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.06523,0.35314,0.02219,-0.39980,-0.33850,In-sample 2005-14,-0.82924,33.46309,32.23721,0.66611,0.50216,-0.37864,-0.06951,-0.03658,-0.27256,Specific,89.56349,Elevated,False
2009-01-22,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.41788,-0.14825,-0.78273,-0.63947,-0.53035,In-sample 2005-14,-0.63652,29.04624,25.79220,1.15528,0.81518,-0.78067,-0.06487,-0.21398,-0.50181,Specific,95.55556,Elevated,False
2009-07-10,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.19321,0.76790,0.33958,0.83153,-0.25180,In-sample 2005-14,-0.64759,32.50214,25.98657,0.85467,0.87455,-0.65597,-0.08788,0.01364,-0.58173,Specific,73.18958,Elevated,False
2020-03-18,BPOP,Popular Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.21619,0.28077,0.13223,1.34948,0.00000,Out-of-sample 2015+,0.26757,12.99362,31.05010,0.77726,0.59031,-0.78025,-0.37341,-0.12279,-0.28404,Market,98.43915,Panic,True
2020-03-13,BR,Broadridge Financial Solutions,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09521,-0.05369,-0.04835,-0.17487,-0.15427,Out-of-sample 2015+,1.22578,34.93606,46.35378,0.45176,0.22010,-0.16882,-0.22799,0.01573,0.04344,Market,99.04762,Panic,True
2026-02-13,BR,Broadridge Financial Solutions,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.04154,-0.21493,-0.14238,,-0.17212,Out-of-sample 2015+,-0.41326,21.05843,35.73786,0.37777,0.34386,-0.24065,-0.00711,0.03817,-0.27172,Specific,70.15873,Elevated,False
2008-01-17,BRC,Brady Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03949,0.06483,0.22865,0.05760,-0.05396,In-sample 2005-14,0.49884,38.26044,44.65784,0.37357,0.30037,-0.12416,-0.09467,-0.00259,-0.02690,Market,95.95238,Elevated,False
2008-10-07,BRC,Brady Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00509,-0.16530,-0.24958,-0.19059,-0.46172,In-sample 2005-14,0.86363,38.78757,44.94605,0.54743,0.22329,-0.14109,-0.28561,-0.00545,0.14997,Market,100.00000,Elevated,False
2009-01-07,BRC,Brady Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.01812,-0.11943,0.07039,0.06048,-0.37697,In-sample 2005-14,0.84352,41.03618,39.17421,0.54986,0.39885,0.09836,0.04079,0.00769,0.04988,Specific,95.15873,Elevated,False
2011-08-23,BRC,Brady Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.04713,0.05107,0.07382,-0.15085,-0.03376,In-sample 2005-14,-0.23575,30.66171,43.34120,0.42736,0.31844,-0.18812,-0.17318,-0.00017,-0.01476,Market,82.28215,Panic,False
2020-03-12,BRC,Brady Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03448,-0.05497,-0.22429,-0.19608,-0.15933,Out-of-sample 2015+,0.85938,24.29212,42.83578,0.46631,0.31707,-0.30513,-0.30699,-0.00197,0.00383,Market,99.89418,Panic,True
2008-11-17,BRK-B,Berkshire Hathaway,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.02422,-0.13244,-0.10289,-0.20629,-0.23616,In-sample 2005-14,0.16387,34.77062,37.53587,0.46688,0.37011,-0.23605,-0.02867,-0.00841,-0.19898,Specific,99.44444,Elevated,False
2009-02-19,BRK-B,Berkshire Hathaway,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.16249,0.06653,0.05060,0.19748,-0.03645,In-sample 2005-14,0.26881,32.59925,29.98465,0.73636,0.46469,-0.13596,-0.01530,0.00138,-0.12204,Specific,95.23810,Elevated,False
2020-03-12,BRK-B,Berkshire Hathaway,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07754,-0.21353,-0.14354,-0.20299,-0.17449,Out-of-sample 2015+,-0.21935,22.90551,39.67011,0.32257,0.23558,-0.25609,-0.25956,-0.05594,0.05941,Market,99.89418,Panic,True
2008-07-24,BRO,Brown & Brown,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.10992,0.32323,0.42559,0.33560,-0.02957,In-sample 2005-14,-0.57880,35.94269,31.00644,0.38744,0.37897,-0.11263,-0.02982,0.01822,-0.10102,Specific,90.51587,Elevated,False
2009-02-23,BRO,Brown & Brown,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.01621,-0.08845,-0.19108,-0.46967,-0.09746,In-sample 2005-14,0.46498,36.97102,35.55943,0.57743,0.30821,-0.17179,-0.07355,-0.00002,-0.09822,Specific,96.11111,Elevated,False
2008-04-14,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09524,-0.26654,-0.36341,-0.33180,-0.36971,In-sample 2005-14,0.69868,40.76324,47.66248,0.36036,0.22807,-0.17404,0.01449,0.00378,-0.19230,Specific,92.77778,Elevated,False
2008-07-14,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.10474,-0.21490,-0.17664,-0.08228,-0.42790,In-sample 2005-14,0.38422,24.78008,31.12572,0.50312,0.51705,-0.25528,-0.08798,-0.02130,-0.14600,Specific,98.88889,Elevated,False
2008-10-10,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.13490,0.01524,-0.05286,0.40886,-0.48818,In-sample 2005-14,-0.39328,19.27111,23.76339,1.00900,0.71882,-0.39164,-0.41763,0.03136,-0.00537,Market,100.00000,Elevated,False
2009-02-02,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07685,0.36042,0.77194,0.47953,-0.31931,In-sample 2005-14,-0.60345,36.27279,23.74255,0.77549,0.78154,-0.13101,-0.10826,-0.04384,0.02109,Market,95.00000,Elevated,False
2018-10-18,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03139,-0.03467,-0.18977,-0.20193,-0.16717,Out-of-sample 2015+,-0.26656,32.11724,40.63060,0.50743,0.43048,-0.16494,-0.04573,-0.02951,-0.08970,Specific,76.57407,Panic,False
2020-03-02,BRSL,Brightstar Lottery PLC,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.19023,-0.00438,0.06122,0.73142,-0.57890,Out-of-sample 2015+,-0.62108,29.52543,36.50774,0.49922,0.38440,-0.31481,-0.08635,0.02288,-0.25134,Specific,94.49735,Panic,False
2020-03-16,BRX,Brixmor Property Group Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.36341,-0.08233,-0.27855,0.19138,-0.36290,Out-of-sample 2015+,-0.61252,21.51899,34.87042,0.58352,0.44773,-0.50564,-0.19664,-0.26062,-0.04838,Sector,99.76190,Panic,True
2008-10-08,BSX,Boston Scientific,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01577,-0.07842,0.10950,0.01321,-0.34684,In-sample 2005-14,-0.96669,30.51309,28.70975,0.72613,0.40452,-0.32604,-0.15268,-0.00839,-0.16497,Specific,100.00000,Elevated,False
2020-03-13,BURL,Burlington Stores Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.15157,0.27612,0.14095,0.65992,-0.08598,Out-of-sample 2015+,3.42012,38.78272,55.91907,0.51305,0.24302,-0.25075,-0.23567,-0.05533,0.04025,Market,99.04762,Panic,True
2022-01-27,BURL,Burlington Stores Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.00099,-0.05120,-0.28427,0.06334,-0.24808,Out-of-sample 2015+,1.30703,34.93790,44.69187,0.46147,0.36343,-0.25554,-0.10282,-0.02402,-0.12871,Specific,77.14286,Elevated,False
2022-05-10,BURL,Burlington Stores Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.02264,-0.12794,-0.18951,-0.06123,-0.21463,Out-of-sample 2015+,0.60430,35.20629,39.26977,0.50155,0.48106,-0.05961,-0.15520,-0.01874,0.11433,Market,79.12698,Elevated,False
2022-08-25,BURL,Burlington Stores Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.10636,0.36092,0.49333,-0.04052,-0.24190,Out-of-sample 2015+,-0.13975,40.05373,35.87393,0.50990,0.53772,0.01812,0.05768,0.02423,-0.06379,Market,57.96296,Calm,False
2008-06-30,BUSE,First Busey Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.17923,0.59578,0.78986,-0.12428,-0.05178,In-sample 2005-14,-0.05357,24.77376,32.64780,0.42424,0.40851,-0.32079,-0.11395,-0.03060,-0.17624,Specific,92.85714,Elevated,False
2009-01-28,BUSE,First Busey Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08417,-0.16169,-0.46073,-0.88726,-0.31591,In-sample 2005-14,0.17843,33.74920,35.57957,0.90645,0.49596,-0.47605,0.00260,-0.07982,-0.39883,Specific,93.73016,Elevated,False
2009-04-30,BUSE,First Busey Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00542,-0.26598,-0.62580,-0.68242,-0.21009,In-sample 2005-14,-0.22739,37.04669,33.19730,0.83127,0.60812,0.01891,0.11257,0.04155,-0.13521,Market,88.65079,Elevated,False
2009-09-25,BUSE,First Busey Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.14194,-0.29701,-0.23162,-0.18374,-0.38328,In-sample 2005-14,-0.41792,32.36638,28.58876,0.82041,0.73794,-0.24116,0.02094,-0.01640,-0.24569,Specific,39.55357,Calm,False
2020-03-12,BUSE,First Busey Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07177,-0.13560,-0.27747,0.03910,-0.20079,Out-of-sample 2015+,-0.10481,16.09970,30.37142,0.60713,0.42484,-0.48888,-0.30658,-0.10970,-0.07260,Market,99.89418,Panic,True
2008-08-07,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.19764,-0.13844,0.26858,0.38945,-0.54913,In-sample 2005-14,3.57102,33.69647,48.54126,0.71025,0.45675,-0.27795,0.01211,-0.07422,-0.21584,Specific,85.15873,Elevated,False
2008-11-05,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.32354,0.70845,0.99544,1.79457,-0.08083,In-sample 2005-14,1.29542,35.94740,38.81396,1.68665,0.65497,-0.32342,-0.01931,-0.01531,-0.28879,Specific,98.73016,Elevated,False
2014-10-31,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.02723,0.08444,0.08647,-0.41378,-0.10163,In-sample 2005-14,-1.68994,33.69992,33.17805,0.61212,0.36813,-0.20648,0.00244,-0.05513,-0.15379,Specific,32.40741,Calm,False
2015-08-03,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03102,-0.06569,-0.24567,1.25642,-0.12782,Out-of-sample 2015+,-1.60745,26.65647,32.08299,0.59418,0.53797,-0.40894,0.00104,-0.08091,-0.32907,Specific,31.90476,Calm,False
2015-11-05,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.15225,-0.08916,0.71285,1.20392,-0.39318,Out-of-sample 2015+,-1.85571,36.62460,31.69631,0.54914,0.52061,-0.21739,0.03106,-0.01556,-0.23289,Specific,41.07143,Calm,False
2020-03-12,BVN,Compañía de Minas Buenaventura S.A.A.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.22841,0.26381,0.84350,0.35062,0.00000,Out-of-sample 2015+,-0.13405,17.42098,25.68852,0.70972,0.63180,-0.65165,0.01656,-0.00975,-0.65846,Specific,99.89418,Panic,True
2008-07-03,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.08202,-0.15883,-0.12186,0.09192,-0.27114,In-sample 2005-14,2.00393,38.33136,49.43427,0.39143,0.27641,-0.22674,-0.08048,-0.02286,-0.12340,Specific,94.04762,Elevated,False
2008-10-02,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.06753,0.01767,0.16584,0.06858,-0.41846,In-sample 2005-14,1.21654,28.70091,37.55434,0.59824,0.48305,-0.33597,-0.16284,-0.00072,-0.17241,Specific,99.92063,Elevated,False
2009-01-02,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.12724,0.17301,0.33109,0.23253,-0.36318,In-sample 2005-14,0.51228,38.20670,35.23546,0.82126,0.58147,0.07411,0.10562,0.04388,-0.07539,Market,94.76190,Elevated,False
2016-02-04,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.11784,0.05654,-0.03457,0.15519,-0.01426,Out-of-sample 2015+,-0.41069,26.82482,28.04321,0.48742,0.52433,-0.33522,-0.05787,-0.00283,-0.27452,Specific,83.26720,Elevated,True
2020-03-10,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05915,0.16526,0.34227,0.40591,-0.26353,Out-of-sample 2015+,-0.87149,27.37267,38.06118,0.45983,0.39414,-0.18338,-0.20938,0.01374,0.01226,Market,98.94180,Panic,True
2025-04-08,BWA,BorgWarner Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.14725,0.18117,0.32952,0.75543,-0.04537,Out-of-sample 2015+,-1.08102,23.50920,36.30425,0.45334,0.33269,-0.18373,-0.11723,0.01208,-0.07858,Market,95.58201,Panic,False
2018-11-07,BWXT,BWX Technologies Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05322,0.07859,0.04011,0.21071,-0.20578,Out-of-sample 2015+,1.10115,25.40008,40.71667,0.39846,0.34471,-0.26389,-0.01893,-0.02410,-0.22087,Specific,59.78836,Calm,False
2020-03-18,BWXT,BWX Technologies Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.04724,0.09500,-0.01939,-0.09944,0.00000,Out-of-sample 2015+,1.54082,28.37925,39.59862,0.81292,0.40108,-0.49718,-0.35605,-0.05861,-0.08252,Market,98.43915,Panic,True
2021-11-29,BWXT,BWX Technologies Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04218,0.14715,0.15890,0.38909,-0.10314,Out-of-sample 2015+,-0.73532,29.44400,42.41258,0.24117,0.27881,-0.15598,0.01157,-0.02079,-0.14675,Specific,68.10847,Calm,False
2007-06-29,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07408,0.04025,-0.00286,-0.23458,-0.12228,In-sample 2005-14,2.91409,31.18990,48.31267,0.30491,0.35721,-0.24181,-0.01919,-0.04146,-0.18116,Specific,60.55556,Calm,False
2007-11-02,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.03793,0.08901,0.03200,-0.34646,-0.14163,In-sample 2005-14,1.43602,38.59881,45.02204,0.39587,0.40676,-0.18010,-0.02559,-0.03849,-0.11602,Specific,88.88889,Elevated,False
2008-03-06,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.07556,0.05068,-0.44133,-0.50021,-0.06178,In-sample 2005-14,1.71589,38.29023,40.25823,0.48571,0.40352,-0.14669,-0.03521,-0.03312,-0.07836,Specific,96.50794,Elevated,False
2008-06-26,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08083,-0.24814,-0.49179,-0.67611,-0.50755,In-sample 2005-14,0.71708,31.61435,34.86673,0.42745,0.43283,-0.39627,-0.12726,0.00199,-0.27100,Specific,92.77778,Elevated,False
2008-09-25,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.40480,-0.44168,-0.57552,-0.66264,-0.74516,In-sample 2005-14,0.19878,36.38102,33.34255,0.97691,0.56136,0.20822,-0.08219,0.09422,0.19620,Specific,99.60317,Elevated,False
2008-12-24,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.24024,-0.60757,-0.72735,-0.99943,-0.77285,In-sample 2005-14,-0.15399,31.04902,26.31039,1.32438,0.87451,-0.06160,0.03692,0.15092,-0.24944,Specific,95.31746,Elevated,False
2009-03-27,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.24430,-0.02802,1.41237,-0.21821,-0.06034,In-sample 2005-14,-0.60980,29.20840,24.53183,2.69129,0.95616,-0.44596,0.12795,-0.09113,-0.48278,Specific,90.95238,Elevated,False
2009-07-17,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.31599,0.67110,0.02985,-0.00324,-0.05960,In-sample 2005-14,-0.74699,31.98032,25.37347,0.93809,0.93928,-0.27895,0.05630,-0.02493,-0.31032,Specific,54.72657,Calm,False
2020-03-18,BXMT,Blackstone Mortgage Trust Inc.,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.02932,0.09267,-0.06885,0.22836,-0.30150,Out-of-sample 2015+,0.15794,14.94181,25.72747,1.21864,0.55418,-0.79917,-0.12246,-0.07973,-0.59698,Specific,98.43915,Panic,True
2007-07-24,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.03439,0.06555,0.10454,0.18856,-0.05766,In-sample 2005-14,2.66675,37.86064,56.38780,0.24495,0.23896,-0.02661,0.00558,-0.06389,0.03170,Sector,74.56349,Elevated,False
2007-11-16,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.00416,0.02254,0.12917,-0.04269,-0.06715,In-sample 2005-14,1.92511,43.35976,52.37361,0.31969,0.24993,-0.07498,-0.06359,-0.00741,-0.00399,Market,91.66667,Elevated,False
2008-02-21,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.11806,0.07584,0.17751,-0.14368,-0.03043,In-sample 2005-14,1.71345,43.85706,47.79681,0.38130,0.26457,-0.04354,0.03902,0.00945,-0.09201,Specific,93.41270,Elevated,False
2008-07-09,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.08254,0.04038,-0.12880,-0.22194,-0.17690,In-sample 2005-14,1.67238,43.43729,49.88237,0.35011,0.15672,-0.06252,-0.12065,-0.00885,0.06699,Market,94.60317,Elevated,False
2008-10-07,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.11498,-0.20266,-0.28736,-0.21724,-0.42301,In-sample 2005-14,1.34278,32.18764,41.86894,0.96641,0.26674,-0.30603,-0.35889,0.02513,0.02773,Market,100.00000,Elevated,False
2009-01-07,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08451,-0.12859,-0.15775,0.00821,-0.42431,In-sample 2005-14,1.24442,35.41876,33.57670,0.80115,0.47824,-0.02967,0.05289,0.02966,-0.11222,Specific,95.15873,Elevated,False
2009-04-08,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.07216,-0.03070,0.23674,0.39078,-0.10844,In-sample 2005-14,0.64074,37.85184,29.73634,0.85076,0.62826,0.00947,0.21727,-0.12619,-0.08161,Market,89.60317,Elevated,False
2015-08-24,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.03177,0.04370,0.02607,0.14356,0.00000,Out-of-sample 2015+,-0.08054,28.97717,47.64750,0.57541,0.21618,-0.10815,-0.07163,0.01647,-0.05299,Market,96.03175,Panic,False
2020-03-12,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.14761,-0.30278,-0.52667,-0.54358,-0.35427,Out-of-sample 2015+,-0.42571,30.16057,41.01465,0.38966,0.24148,-0.25382,-0.17185,-0.12362,0.04164,Market,99.89418,Panic,True
2020-06-26,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05760,-0.17944,-0.15880,-0.10386,-0.11899,Out-of-sample 2015+,-0.60032,41.31764,33.76754,0.42517,0.40234,-0.00594,-0.00620,0.00484,-0.00459,Market,91.00529,Elevated,True
2023-03-21,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.01181,-0.05065,0.15535,0.00534,-0.05165,Out-of-sample 2015+,-0.94674,28.40710,30.75366,0.38154,0.57655,-0.27340,-0.01538,-0.06206,-0.19597,Specific,58.13492,Calm,False
2026-03-06,BXP,"BXP, Inc.","B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.01546,0.15361,0.14793,,-0.02001,Out-of-sample 2015+,-1.12620,25.77006,37.33268,0.38220,0.31608,-0.18550,-0.01808,0.04651,-0.21392,Specific,89.60317,Panic,False
2008-06-11,BYD,Boyd Gaming Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.35053,-0.20090,-0.40520,-0.13546,-0.45356,In-sample 2005-14,-0.09065,24.83380,25.04949,0.58767,0.70469,-0.18046,-0.06440,-0.00479,-0.11127,Specific,93.45238,Elevated,False
2008-09-15,BYD,Boyd Gaming Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.22268,-0.35838,-0.29931,0.12875,-0.72890,In-sample 2005-14,-0.37703,33.17715,25.37356,0.75804,0.75475,-0.22644,-0.12945,0.06277,-0.15977,Specific,99.92063,Elevated,False
2008-12-12,BYD,Boyd Gaming Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",0.12150,0.08172,1.00966,0.77943,-0.24138,In-sample 2005-14,-0.56967,31.13857,21.20149,1.22394,0.88509,0.01752,0.04696,0.10438,-0.13382,Sector,96.66667,Elevated,False
2020-03-12,BYD,Boyd Gaming Corporation,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08339,0.24060,0.56430,2.73009,-0.48892,Out-of-sample 2015+,0.76777,24.79115,34.55609,0.77966,0.58146,-0.82142,-0.45768,-0.00150,-0.36224,Market,99.89418,Panic,True
2007-11-08,C,Citigroup,"B: RSI + vol conditions, no leader filter","US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01516,-0.13397,-0.26497,-0.29432,-0.26284,In-sample 2005-14,0.03394,22.03211,29.84785,0.48226,0.39029,-0.34668,-0.07390,-0.06385,-0.20893,Specific,91.98413,Elevated,False
